"Date","Open","Close","High","Low","Number of shares traded","Volume ","Nombre de contrats","Capitalization","Adjusted price"
"22/12/2021","103.00","105.00","105.00","103.00","15.00","1565.00","2","5280925440.00","105.00"
"21/12/2021","105.00","105.00","105.00","105.00","10.00","1050.00","1","5280925440.00","105.00"
"20/12/2021","105.50","105.50","105.50","105.50","300.00","31650.00","1","5306072704.00","105.50"
"17/12/2021","105.00","105.00","105.00","105.00","25.00","2625.00","1","5280925440.00","105.00"
"16/12/2021","105.95","105.80","106.20","105.70","200.00","21189.00","5","5321161062.40","105.80"
"15/12/2021","103.00","105.00","105.75","102.90","1844.00","193593.95","7","5280925440.00","105.00"
"14/12/2021","105.00","105.80","105.80","105.00","1120.00","117690.50","9","5321161062.40","105.80"
"13/12/2021","105.00","105.70","105.70","105.00","543.00","57353.10","5","5316131609.60","105.70"
"10/12/2021","105.00","105.00","105.70","105.00","15109.00","1586507.80","27","5280925440.00","105.00"
"09/12/2021","105.40","105.50","105.50","104.80","26572.00","2788584.00","17","5306072704.00","105.50"
"08/12/2021","104.50","105.00","105.80","104.50","18526.00","1945142.35","22","5280925440.00","105.00"
"07/12/2021","103.05","105.00","105.00","103.00","670.00","69383.55","7","5280925440.00","105.00"
"06/12/2021","105.00","105.00","105.00","105.00","791.00","83055.00","6","5280925440.00","105.00"
"03/12/2021","105.00","106.90","106.90","105.00","27017.00","2840585.00","14","5376485043.20","106.90"
"02/12/2021","105.00","107.80","107.80","105.00","57093.00","5997692.35","26","5421750118.40","107.80"
"01/12/2021","107.50","105.00","107.50","105.00","50028.00","5252987.50","4","5280925440.00","105.00"
"30/11/2021","101.00","105.00","105.00","101.00","3680.00","373375.35","15","5280925440.00","105.00"
"29/11/2021","103.00","104.00","104.00","103.00","2562.00","264787.50","19","5230630912.00","104.00"
"26/11/2021","106.10","105.00","108.90","105.00","3954.00","417157.90","17","5280925440.00","105.00"
"25/11/2021","106.05","106.05","106.05","106.05","23.00","2439.15","1","5333734694.40","106.05"
"24/11/2021","109.00","109.45","109.45","109.00","5.00","545.45","2","5504736089.60","109.45"
"23/11/2021","109.90","109.90","109.90","109.90","16.00","1758.40","2","5527368627.20","109.90"
"22/11/2021","110.00","109.90","110.00","106.50","406.00","44182.50","6","5527368627.20","109.90"
"19/11/2021","107.00","111.90","111.90","107.00","2105.00","229701.90","12","5627957683.20","111.90"
"17/11/2021","106.00","107.00","107.00","106.00","33.00","3523.00","3","5381514496.00","107.00"
"16/11/2021","106.00","106.00","106.00","106.00","40.00","4240.00","2","5331219968.00","106.00"
"15/11/2021","105.90","105.90","105.90","105.90","100.00","10590.00","1","5326190515.20","105.90"
"12/11/2021","105.00","103.50","105.00","102.25","7197.00","747693.35","39","5205483648.00","103.50"
"11/11/2021","105.00","105.00","105.00","102.70","449.00","46432.80","8","5280925440.00","105.00"
"10/11/2021","107.00","105.00","107.00","105.00","6397.00","671717.20","13","5280925440.00","105.00"
"09/11/2021","107.00","106.80","107.00","106.80","728.00","77851.00","4","5371455590.40","106.80"
"08/11/2021","105.00","105.00","107.00","105.00","552.00","58430.20","12","5280925440.00","105.00"
"05/11/2021","108.50","107.00","108.50","107.00","3126.00","336217.40","16","5381514496.00","107.00"
"04/11/2021","110.00","108.50","110.00","108.00","3891.00","422736.10","32","5456956288.00","108.50"
"03/11/2021","113.00","110.15","113.00","110.15","1410.00","156320.00","11","5539942259.20","110.15"
"02/11/2021","114.40","112.00","114.95","112.00","2786.00","315125.25","27","5632987136.00","112.00"
"01/11/2021","113.95","112.00","113.95","112.00","159.00","17954.25","7","5632987136.00","112.00"
"29/10/2021","107.50","111.00","111.95","107.10","104663.00","11573159.30","52","5582692608.00","111.00"
"28/10/2021","110.00","109.50","110.00","109.50","2220.00","243590.00","10","5507250816.00","109.50"
"27/10/2021","109.45","109.30","109.45","108.00","53192.00","5795970.75","18","5497191910.40","109.30"
"26/10/2021","108.00","109.60","109.65","108.00","24926.00","2693425.35","12","5512280268.80","109.60"
"25/10/2021","108.80","109.00","109.40","106.50","490.00","52894.60","16","5482103552.00","109.00"
"22/10/2021","108.90","106.10","108.90","106.00","14157.00","1502595.90","20","5336249420.80","106.10"
"21/10/2021","105.80","106.00","106.10","105.00","1352.00","142983.40","15","5331219968.00","106.00"
"18/10/2021","104.00","105.50","106.00","104.00","1589.00","166792.50","16","5306072704.00","105.50"
"15/10/2021","104.80","105.00","107.00","104.50","35120.00","3686113.60","55","5280925440.00","105.00"
"14/10/2021","103.10","103.55","104.20","103.00","3721.00","384751.30","18","5207998374.40","103.55"
"13/10/2021","104.20","104.00","104.20","103.95","5767.00","599775.40","11","5230630912.00","104.00"
"12/10/2021","104.00","104.00","104.20","103.00","130.00","13502.20","8","5230630912.00","104.00"
"11/10/2021","103.00","103.50","103.50","101.55","28792.00","2977275.10","35","5205483648.00","103.50"
"08/10/2021","101.70","101.60","101.70","101.50","5722.00","581226.80","13","5109924044.80","101.60"
"07/10/2021","100.40","102.95","102.95","100.40","5184.00","522602.90","16","5177821657.60","102.95"
"06/10/2021","100.30","100.30","100.30","100.00","519.00","52045.50","6","5044541158.40","100.30"
"05/10/2021","100.80","100.30","101.90","100.00","7706.00","772507.25","18","5044541158.40","100.30"
"04/10/2021","100.15","100.80","102.80","100.15","90.00","9079.00","4","5069688422.40","100.80"
"01/10/2021","100.15","100.50","102.00","100.15","5759.00","580239.25","12","5054600064.00","100.50"
"30/09/2021","101.00","100.15","101.10","100.15","1355.00","136268.35","17","5036996979.20","100.15"
"29/09/2021","103.00","102.25","103.00","100.60","271.00","27369.45","8","5142615488.00","102.25"
"28/09/2021","104.00","102.30","104.00","102.00","1912.00","195649.00","11","5145130214.40","102.30"
"27/09/2021","104.95","103.50","104.95","101.00","11304.00","1169695.75","36","5205483648.00","103.50"
"24/09/2021","104.95","104.60","104.95","100.95","51674.00","5419636.60","56","5260807628.80","104.60"
"23/09/2021","102.40","102.40","102.40","102.40","7105.00","727552.00","10","5150159667.20","102.40"
"22/09/2021","102.95","98.50","102.95","98.50","339.00","33482.67","8","4954011008.00","98.50"
"21/09/2021","101.00","101.00","103.00","97.00","6940.00","694889.80","18","5079747328.00","101.00"
"20/09/2021","101.00","101.00","101.00","99.10","147.00","14789.40","10","5079747328.00","101.00"
"17/09/2021","96.99","100.00","100.20","96.99","38865.00","3848190.83","88","5029452800.00","100.00"
"16/09/2021","96.41","96.50","96.90","95.50","40995.00","3935605.72","11","4853421952.00","96.50"
"15/09/2021","96.40","96.00","96.40","96.00","70029.00","6722787.60","4","4828274688.00","96.00"
"14/09/2021","95.01","96.04","96.04","95.00","679920.00","64592716.18","19","4830286469.12","96.04"
"13/09/2021","95.00","95.60","95.60","95.00","250280.00","23776728.00","4","4808156876.80","95.60"
"10/09/2021","95.23","95.00","95.23","95.00","10184.00","969490.96","6","4777980160.00","95.00"
"09/09/2021","95.49","95.50","95.80","95.00","917.00","87418.91","16","4803127424.00","95.50"
"08/09/2021","94.50","94.50","94.51","94.11","42851.00","4049413.58","20","4752832896.00","94.50"
"07/09/2021","94.90","94.56","95.50","94.52","7775.00","741980.77","15","4755850567.68","94.56"
"06/09/2021","94.70","94.70","94.70","94.70","100.00","9470.00","1","4762891801.60","94.70"
"03/09/2021","94.50","95.00","95.00","94.25","44208.00","4199661.75","13","4777980160.00","95.00"
"02/09/2021","94.75","95.30","95.30","94.50","524.00","49673.50","6","4793068518.40","95.30"
"01/09/2021","94.75","95.00","95.00","94.75","50750.00","4821245.00","7","4777980160.00","95.00"
"31/08/2021","94.70","94.70","94.70","94.70","110.00","10417.00","2","4762891801.60","94.70"
"30/08/2021","94.70","94.50","94.70","94.10","60435.00","5711169.50","8","4752832896.00","94.50"
"27/08/2021","0.00","94.90","0.00","0.00","0.00","0.00","","4772950707.20","94.90"
"26/08/2021","94.99","94.90","94.99","94.60","10304.00","976337.95","12","4772950707.20","94.90"
"25/08/2021","94.02","94.10","94.10","94.02","26.00","2445.00","3","4732715084.80","94.10"
"24/08/2021","0.00","94.98","0.00","0.00","0.00","0.00","","4776974269.44","94.98"
"23/08/2021","93.60","94.98","94.98","93.60","19758.00","1867077.68","6","4776974269.44","94.98"
"19/08/2021","93.50","94.00","94.48","93.50","15692.00","1481671.97","13","4727685632.00","94.00"
"18/08/2021","0.00","94.80","0.00","0.00","0.00","0.00","","4767921254.40","94.80"
"17/08/2021","94.80","94.80","94.80","94.80","100.00","9480.00","4","4767921254.40","94.80"
"16/08/2021","94.50","94.50","94.50","94.50","1031.00","97429.50","3","4752832896.00","94.50"
"13/08/2021","94.90","94.50","95.00","94.50","50169.00","4740994.86","7","4752832896.00","94.50"
"12/08/2021","95.00","95.00","95.00","95.00","1.00","95.00","1","4777980160.00","95.00"
"11/08/2021","94.00","95.00","95.50","94.00","461.00","43740.46","12","4777980160.00","95.00"
"09/08/2021","94.00","94.00","95.80","94.00","3509.00","332712.39","29","4727685632.00","94.00"
"06/08/2021","93.45","93.62","94.51","93.45","25664.00","2415779.42","88","4708573711.36","93.62"
"05/08/2021","90.89","90.90","90.90","90.89","105.00","9544.49","3","4571772595.20","90.90"
"04/08/2021","90.90","90.89","90.90","89.00","230.00","20602.71","8","4571269649.92","90.89"
"03/08/2021","89.98","89.20","90.00","89.20","1020.00","91783.98","3","4486271897.60","89.20"
"02/08/2021","90.90","90.00","90.90","89.00","3201.00","288143.00","6","4526507520.00","90.00"
"29/07/2021","90.88","90.90","90.90","90.88","156.00","14179.06","13","4571772595.20","90.90"
"28/07/2021","88.08","90.80","90.80","88.08","69.00","6088.40","4","4566743142.40","90.80"
"27/07/2021","88.05","89.88","89.88","88.05","119.00","10659.22","8","4520472176.64","89.88"
"26/07/2021","89.76","88.01","89.80","88.01","187.00","16702.06","7","4426421409.28","88.01"
"23/07/2021","89.80","88.01","89.80","88.01","22.00","1957.70","4","4426421409.28","88.01"
"20/07/2021","89.87","88.90","89.87","88.01","35.00","3122.50","5","4471183539.20","88.90"
"19/07/2021","89.00","86.55","89.88","86.50","159.00","14100.14","12","4352991398.40","86.55"
"16/07/2021","88.70","88.69","88.70","87.00","58.00","5125.80","6","4460621688.32","88.69"
"15/07/2021","87.00","86.00","87.00","86.00","1253.00","108646.00","13","4325329408.00","86.00"
"14/07/2021","0.00","86.90","0.00","0.00","0.00","0.00","","4370594483.20","86.90"
"13/07/2021","89.80","86.90","89.80","86.90","5857.00","508987.80","14","4370594483.20","86.90"
"12/07/2021","89.90","88.22","89.90","88.22","113.00","10065.10","3","4436983260.16","88.22"
"09/07/2021","89.90","89.90","89.90","89.90","238.00","21396.20","6","4521478067.20","89.90"
"08/07/2021","89.10","89.99","89.99","89.10","5541.00","498586.36","13","4526004574.72","89.99"
"07/07/2021","90.00","90.00","91.00","90.00","433.00","39184.00","8","4526507520.00","90.00"
"06/07/2021","90.90","90.90","90.90","90.00","20.00","1810.80","7","4571772595.20","90.90"
"05/07/2021","90.90","90.90","91.00","90.90","4608.00","418867.30","4","4571772595.20","90.90"
"02/07/2021","91.00","90.90","91.00","90.00","2029.00","184013.40","12","4571772595.20","90.90"
"01/07/2021","91.00","90.99","91.00","90.63","145700.00","13258687.25","9","4576299102.72","90.99"
"30/06/2021","93.00","90.65","93.00","90.63","29.00","2630.94","3","4559198963.20","90.65"
"29/06/2021","93.40","93.30","93.40","93.30","510.00","47633.00","7","4692479462.40","93.30"
"28/06/2021","0.00","90.20","0.00","0.00","0.00","0.00","","4536566425.60","90.20"
"25/06/2021","93.00","90.20","93.00","90.20","9176.00","827805.20","14","4536566425.60","90.20"
"24/06/2021","93.90","93.90","93.90","93.90","2.00","187.80","1","4722656179.20","93.90"
"23/06/2021","92.00","93.99","93.99","92.00","233.00","21629.03","4","4727182686.72","93.99"
"22/06/2021","92.00","92.00","92.00","90.68","278.00","25477.57","7","4627096576.00","92.00"
"21/06/2021","92.50","92.50","92.50","92.50","4.00","370.00","1","4652243840.00","92.50"
"18/06/2021","92.68","94.00","94.00","92.00","1995.00","187498.30","13","4727685632.00","94.00"
"17/06/2021","91.90","92.90","92.90","91.90","90.00","8301.00","3","4672361651.20","92.90"
"16/06/2021","94.00","93.06","94.00","93.00","7312.00","685421.39","21","4680408775.68","93.06"
"15/06/2021","93.90","94.00","94.00","93.60","5797.00","544786.80","15","4727685632.00","94.00"
"14/06/2021","94.29","92.42","94.30","92.42","318.00","29696.85","11","4648220277.76","92.42"
"11/06/2021","93.50","94.30","94.30","92.05","3350.00","313357.30","20","4742773990.40","94.30"
"10/06/2021","93.10","94.00","94.00","93.00","670.00","62897.10","7","4727685632.00","94.00"
"09/06/2021","93.99","93.10","93.99","93.10","1469.00","137207.87","19","4682420556.80","93.10"
"08/06/2021","93.70","93.60","94.00","93.55","19320.00","1815977.75","8","4707567820.80","93.60"
"07/06/2021","94.00","93.65","95.00","93.65","1290.00","121306.60","13","4710082547.20","93.65"
"04/06/2021","93.50","95.00","95.00","93.50","1972.00","186456.00","13","4777980160.00","95.00"
"03/06/2021","93.15","94.90","95.00","93.15","60220.00","5714394.12","19","4772950707.20","94.90"
"02/06/2021","94.50","94.80","95.00","94.00","4472.00","424124.84","14","4767921254.40","94.80"
"01/06/2021","94.10","94.00","94.50","94.00","6805.00","640004.23","24","4727685632.00","94.00"
"31/05/2021","94.15","94.15","94.15","94.15","5.00","470.75","1","4735229811.20","94.15"
"28/05/2021","94.10","94.15","95.00","94.10","509.00","47954.12","11","4735229811.20","94.15"
"27/05/2021","95.00","94.90","95.00","93.00","19920.00","1891457.14","55","4772950707.20","94.90"
"26/05/2021","93.59","93.59","93.59","93.59","104.00","9733.36","5","4707064875.52","93.59"
"25/05/2021","90.00","90.00","90.00","90.00","150.00","13500.00","2","4526507520.00","90.00"
"24/05/2021","0.00","89.10","0.00","0.00","0.00","0.00","","4481242444.80","89.10"
"21/05/2021","90.10","89.10","90.10","89.10","1300.00","116103.00","14","4481242444.80","89.10"
"20/05/2021","92.00","90.00","92.00","90.00","1538.00","139004.00","12","4526507520.00","90.00"
"19/05/2021","91.00","92.00","92.00","91.00","115838.00","10595263.20","35","4627096576.00","92.00"
"18/05/2021","90.98","91.00","91.00","90.98","5074.00","461727.89","9","4576802048.00","91.00"
"17/05/2021","90.90","89.50","91.00","89.50","133.00","12060.10","5","4501360256.00","89.50"
"12/05/2021","91.49","91.25","91.49","90.00","645.00","58062.11","7","4589375680.00","91.25"
"11/05/2021","91.00","90.10","91.00","90.05","165.00","14955.75","3","4531536972.80","90.10"
"10/05/2021","91.00","91.00","91.00","91.00","602.00","54782.00","4","4576802048.00","91.00"
"07/05/2021","90.00","91.00","92.00","90.00","20364.00","1855275.00","30","4576802048.00","91.00"
"06/05/2021","89.10","91.00","91.90","89.10","41284.00","3755875.24","17","4576802048.00","91.00"
"05/05/2021","87.05","90.00","90.00","87.05","4358.00","391881.62","11","4526507520.00","90.00"
"04/05/2021","88.00","88.01","88.20","88.00","12645.00","1112895.90","7","4426421409.28","88.01"
"03/05/2021","90.00","87.00","90.00","87.00","838.00","73477.00","5","4375623936.00","87.00"
"30/04/2021","86.00","89.90","89.90","86.00","6387.00","568734.70","21","4521478067.20","89.90"
"29/04/2021","88.00","87.50","88.00","87.00","240.00","21000.00","5","4400771200.00","87.50"
"28/04/2021","84.70","88.00","88.00","84.60","41938.00","3553897.85","29","4425918464.00","88.00"
"27/04/2021","84.67","84.70","84.70","84.67","6248.00","529204.16","7","4259946521.60","84.70"
"26/04/2021","84.80","84.80","84.80","84.80","3.00","254.40","2","4264975974.40","84.80"
"23/04/2021","83.00","84.00","84.00","82.61","3300.00","277015.50","10","4224740352.00","84.00"
"22/04/2021","84.50","84.50","84.50","84.50","21.00","1774.50","2","4249887616.00","84.50"
"21/04/2021","83.95","84.78","84.78","83.95","93.00","7812.47","3","4263970083.84","84.78"
"20/04/2021","83.99","82.41","83.99","82.41","103.00","8496.13","4","4144772052.48","82.41"
"19/04/2021","82.40","82.40","82.40","82.40","65.00","5356.00","4","4144269107.20","82.40"
